Exec,Fold,Accuracy,Precision,Recall,F1
28,2,0.9071691176470589,0.9084486393010368,0.9071691176470589,0.9075687884003292
28,3,0.9145220588235294,0.9151432552558246,0.9145220588235294,0.9144947199017829
28,4,0.9191176470588235,0.9196437286660584,0.9191176470588235,0.9191693761722649
28,5,0.9126034958601656,0.9129234825847515,0.9126034958601656,0.9126225946476093
28,6,0.9116835326586936,0.9122477133904333,0.9116835326586936,0.9118437913385915
28,7,0.9089236430542779,0.9097906515588943,0.9089236430542779,0.908998865231837
28,8,0.9144434222631095,0.9143093888357279,0.9144434222631095,0.9141797074335837
28,9,0.9116835326586936,0.9122370835249132,0.9116835326586936,0.9115482629890248
28,10,0.9245630174793008,0.9248397506738973,0.9245630174793008,0.924606823719276
29,1,0.9071691176470589,0.9083018980657426,0.9071691176470589,0.9073137403790197
29,2,0.9191176470588235,0.9192049390449459,0.9191176470588235,0.9190605968743997
29,3,0.9246323529411765,0.9249164313805133,0.9246323529411765,0.9243007846767651
29,4,0.9191176470588235,0.9191789031473162,0.9191176470588235,0.9191220574892818
29,5,0.9190432382704692,0.9208013874774309,0.9190432382704692,0.9193875217787473
29,6,0.9172033118675254,0.9177855669994066,0.9172033118675254,0.917269810047274
29,7,0.9107635694572217,0.911156850320763,0.9107635694572217,0.9106927623926155
29,8,0.9153633854645814,0.9157692093997868,0.9153633854645814,0.91529679791627
29,9,0.9162833486660533,0.9166872521533773,0.9162833486660533,0.9162567572382032
29,10,0.9006439742410304,0.9007879233561188,0.9006439742410304,0.9003643831028413
30,1,0.9090073529411765,0.9096425634768011,0.9090073529411765,0.9091837302835665
30,2,0.9172794117647058,0.9172771311927727,0.9172794117647058,0.9169456427320251
30,3,0.9145220588235294,0.9148892311808591,0.9145220588235294,0.9146202505544637
30,4,0.9191176470588235,0.9195207676505792,0.9191176470588235,0.9187983357734874
30,5,0.9144434222631095,0.9149703897496839,0.9144434222631095,0.9142446461589797
30,6,0.906163753449862,0.90779372232619,0.906163753449862,0.9066823084260579
30,7,0.920883164673413,0.9208232155297799,0.920883164673413,0.9206806583893758
30,8,0.9245630174793008,0.9252298928377709,0.9245630174793008,0.9244306281830951
30,9,0.9089236430542779,0.9093493044408909,0.9089236430542779,0.9090027471874975
30,10,0.920883164673413,0.9216332353976585,0.920883164673413,0.9208490205495021
